Loss,Accuracy
0.4327239394187927,73.04342930070193
0.6996231079101562,80.03641004466799
1.6905443668365479,81.33516009158815
0.1930665671825409,82.33737472317105
0.1875743716955185,82.85537329679816
1.2110320329666138,84.96115010697797
0.12758974730968475,87.0237603693555
0.050751689821481705,88.64344431515333
1.0206817388534546,89.84835404076424
3.3381030559539795,90.39638151721032
0.14069780707359314,91.14898089411058
3.1337108612060547,91.83026162681581
0.3093208074569702,92.50028152096392
0.8782643675804138,92.64667242220638
0.06547768414020538,92.98825119177208
0.005706800613552332,93.49498892684208
0.06281682848930359,93.95668330768365
0.004676520824432373,94.12371907961413
4.334110260009766,94.35644307646109
0.03421977162361145,94.68300739461732
5.435873985290527,94.8500431665478
3.872002601623535,94.39773281783717
0.0025062630884349346,95.56886002777674
4.503975868225098,95.70399009046207
0.001259368029423058,95.70211328403589
0.002853626850992441,96.13940918133704
1.7384214401245117,96.29143050185804
0.029723739251494408,96.24263353477723
0.00012873305240646005,96.58608911076911
0.004212545230984688,96.9182838482039
0.00012682296801358461,97.04215307233211
0.1838322877883911,97.1209789422319
9.055465698242188,97.28801471416239
1.1146004908368923e-05,97.35745655193124
0.8736630082130432,97.67651364438272
0.0983147993683815,97.2617394241958
2.1874497178941965e-05,97.8679478998536
0.0012139829341322184,97.97304905971998
0.017521660774946213,98.0969182838482
1.4843639135360718,98.16448331519086
8.57056713104248,97.77410757854435
1.0728826964623295e-06,97.70654254720168
7.713669300079346,98.49667805262565
0.00038507653516717255,98.27146128148343
5.9604641222676946e-08,98.41222176344732
6.166401386260986,98.57550392252543
4.822811126708984,98.44412747269247
1.2584948539733887,97.79475244923239
8.45053482055664,98.30524379715476
1.537777279736474e-05,98.61304005104914
3.130078077316284,98.78945985511055
2.7715392207028344e-05,98.65996021170376
7.365821838378906,99.0615967869074
10.056739807128906,97.86044067414886
1.6249114274978638,99.01843023910514
0.15732461214065552,98.63180811531099
1.4854278564453125,99.08599527044781
2.3841855067985307e-07,99.01279981982658
0.00011025723506463692,99.04095191621936
1.1324872275508824e-06,99.08036485116925
0.0002848290605470538,99.19485004316655
1.0013482096837834e-05,99.08599527044781
6.354712009429932,99.20423407529748
0.001063645351678133,98.5661198903945
0.00012968289956916124,99.35813220224466
0.00010668095637811348,99.2511542359521
6.347006320953369,99.20611088172366
0.000781044946052134,98.86265530573176
5.9604641222676946e-08,99.34499455726136
9.392809442942962e-05,99.31684246086859
7.809502124786377,99.27742952591869
10.142131805419922,98.90582185353402
4.6251065214164555e-05,99.38628429863743
6.502444011857733e-05,99.41443639503022
14.59702205657959,99.38816110506362
