Loss,Accuracy
2.229130983352661,74.62933073082843
1.9041835069656372,75.01782966104876
1.2535840272903442,76.3053188694118
2.0938427448272705,77.11046882624527
0.9403815269470215,77.92312600878346
1.107576847076416,77.50647498217035
1.3368279933929443,78.80897864194287
0.9957070350646973,77.75421343042679
1.0921123027801514,77.87245223527646
1.3204931020736694,77.25122930820915
1.1130298376083374,77.97567658871664
1.2903070449829102,77.68477159265794
1.3789684772491455,77.91937239593108
1.2337337732315063,77.52711985285838
2.5607492923736572,78.1445891670733
1.0807721614837646,77.9174955895049
2.077866792678833,77.57216320708682
0.9906827807426453,77.70541646334597
1.0003703832626343,77.75609023685297
2.0979504585266113,77.73169175331256
2.027392625808716,78.0826545550092
2.2194666862487793,77.95878533088097
1.2983779907226562,77.2324612439473
0.9809353947639465,77.41638827371345
2.4404702186584473,77.43140272512294
2.520984172821045,74.99155437108216
1.0222976207733154,75.19612627153636
1.2332165241241455,76.29218122442852
2.2354936599731445,76.45170977065426
1.3441908359527588,76.13265267820277
1.0204085111618042,76.59247025261814
2.3156418800354004,76.51176757629219
1.0228787660598755,76.27716677301903
1.0981539487838745,76.61874554258473
1.1382381916046143,76.29218122442852
2.3827109336853027,76.29218122442852
1.2179996967315674,76.21335535452873
1.5363476276397705,76.5342892534064
1.298854112625122,76.37100709432829
1.3456707000732422,76.37100709432829
1.009788155555725,75.84737810142262
1.0126415491104126,76.47235464134229
1.1112494468688965,76.1288990653504
1.1643587350845337,76.38039112645922
1.2677600383758545,76.24713787020006
1.0139696598052979,76.25839870875718
1.22725510597229,76.21523216095493
2.3975727558135986,76.25839870875718
1.313413381576538,76.22273938665965
1.2124683856964111,76.56431815622537
1.0529781579971313,76.2039713223978
1.0388808250427246,76.4329417063924
1.9207372665405273,76.18895687098832
2.481998920440674,76.26215232160955
1.6603373289108276,76.21147854810255
1.9877609014511108,76.45921699635899
1.1886543035507202,76.65065125182988
1.1059554815292358,76.2940580308547
1.5439867973327637,76.66566570323937
2.1894984245300293,76.3315941593784
